label,select_sex,dmp_sex,dmp_age,dmp_city,dmp_education,dmp_price,dmp_model,user_state,first_preference,first_weight,second_preference,second_weight,freetype,categoryid,subcategoryid,allwords,vipwords,avgbuy
1,0,1,32,1,1010165000000010008,1099,1010107000000001153,2,1,77583.9,0,0,1,20001,20002,1099619,1034171,2586
1,0,2,47,1,1010165000000010008,1799,1010107000000001153,2,2,64849.9,0,0,2,30013,30017,1484972,1405442,2233
1,0,2,47,1,1010165000000010008,1799,1010107000000001153,2,2,64849.9,0,0,2,30013,30017,1484972,1405442,2233
1,0,2,47,1,1010165000000010008,1799,1010107000000001153,2,2,64849.9,0,0,2,30013,30017,1484972,1405442,2233
1,0,2,47,1,1010165000000010008,1799,1010107000000001153,2,2,64849.9,0,0,2,30013,30017,1484972,1405442,2233
1,0,2,47,1,1010165000000010008,1799,1010107000000001153,2,2,64849.9,0,0,2,30013,30017,1484972,1405442,2233
1,0,2,47,1,1010165000000010008,1799,1010107000000001153,2,2,64849.9,0,0,2,30013,30017,1484972,1405442,2233
1,0,2,47,1,1010165000000010008,1799,1010107000000001153,2,2,64849.9,0,0,2,30013,30017,1484972,1405442,2233
1,0,2,47,1,1010165000000010008,1799,1010107000000001153,2,2,64849.9,0,0,2,30013,30017,1484972,1405442,2233
1,0,2,47,1,1010165000000010008,1799,1010107000000001153,2,2,64849.9,0,0,2,30013,30017,1484972,1405442,2233
1,0,2,47,1,1010165000000010008,1799,1010107000000001153,2,2,64849.9,0,0,2,30013,30017,1484972,1405442,2233
0,0,1,30,3,1010165000000010010,1898,1010107000000001288,2,1,336189,3,47211.4,1,20032,20035,805911,607006,1185
0,0,2,23,0,1010165000000010004,2698,1010107000000001102,2,2,270246,0,0,1,20001,20003,701546,363731,12105
1,0,1,21,2,1010165000000010010,2898,1010107000000001102,2,1,74562.6,0,0,1,20037,20039,941431,772458,4635
1,0,1,21,2,1010165000000010010,2898,1010107000000001102,2,1,74562.6,0,0,1,20037,20039,941431,772458,4635
1,0,1,21,2,1010165000000010010,2898,1010107000000001102,2,1,74562.6,0,0,1,20037,20039,941431,772458,4635
0,0,2,50,6,1010165000000010009,2798,1010107000000001102,2,2,17880.6,0,0,1,20005,20009,1177009,1035786,2387
1,0,1,36,6,1010165000000010004,3579,1010107000000001153,2,1,77636.8,0,0,1,20014,20016,907124,672076,1164
1,0,1,36,6,1010165000000010004,3579,1010107000000001153,2,1,77636.8,0,0,1,20014,20016,907124,672076,1164
1,0,1,36,6,1010165000000010004,3579,1010107000000001153,2,1,77636.8,0,0,1,20014,20016,907124,672076,1164
1,0,1,36,6,1010165000000010004,3579,1010107000000001153,2,1,77636.8,0,0,1,20014,20016,907124,672076,1164
1,0,1,36,6,1010165000000010004,3579,1010107000000001153,2,1,77636.8,0,0,1,20014,20016,907124,672076,1164
0,0,2,48,5,1010165000000010008,0,1010107000000001153,2,2,5182.53,0,0,2,30013,30018,2062330,\N,0
0,0,1,25,6,1010165000000010009,0,1010107000000001153,2,1,5223.5,0,0,1,20001,20002,1009464,827955,3154
0,0,1,28,3,1010165000000010007,6388,1010107000000001421,2,1,2225.96,3,607.26,1,20028,20029,2215993,2173340,3
0,0,1,0,3,0,0,1010107000000001153,1,2,4980.02,0,0,2,30020,30028,457486,\N,0
0,0,1,27,4,1010165000000010004,1499,1010107000000001288,1,1,558.29,0,0,1,20019,20020,1593443,\N,0
0,0,2,30,4,1010165000000010002,2999,1010107000000001288,1,1,406.92,0,0,1,20019,20027,1702693,1852749,5
0,0,2,32,4,1010165000000010007,4288,1010107000000001153,2,2,8279.49,0,0,2,30013,30019,1208627,1164584,12
0,0,2,19,4,1010165000000010010,0,1010107000000001102,2,2,98271.7,0,0,2,30020,30028,570727,544037,1
1,0,1,33,2,1010165000000010008,4288,1010107000000001153,2,1,19147.9,0,0,1,20028,20085,1166744,856789,346
0,0,2,15,3,1010165000000010008,\N,\N,2,2,17996.7,0,0,2,30008,30010,628243,547363,1653
0,0,1,28,4,1010165000000010010,2228,1010107000000001153,2,2,421.72,0,0,2,30020,30023,570099,476332,178
0,0,0,0,\N,0,\N,\N,2,1,57774.3,0,0,1,20019,20069,603540,451784,402
0,0,1,17,2,1010165000000010007,0,1010107000000001102,2,1,9670.06,0,0,1,20001,20002,903540,720576,155
1,0,1,40,0,1010165000000010008,1998,1010107000000001102,2,1,15608.9,0,0,1,20019,20020,2036273,3407544,2553
1,0,0,0,4,0,0,1010107000000001224,2,1,114778,0,0,1,20001,20082,1038158,957716,3356
0,0,1,35,1,1010165000000010004,2399,1010107000000001288,2,1,8425.99,0,0,1,20065,20071,2068820,2118815,8
0,0,1,36,4,1010165000000010009,\N,\N,2,1,914.6,0,0,1,20014,20016,1539004,1497883,66
0,0,1,37,2,1010165000000010004,1999,1010107000000001153,1,1,295.67,0,0,1,20014,20016,1539004,1497883,66
0,0,2,16,3,1010165000000010008,0,1010107000000001102,2,2,157697,0,0,2,30020,30027,508373,\N,0
0,0,1,39,2,1010165000000010004,2268,1010107000000001079,2,1,224971,0,0,1,20001,20004,1008221,958940,7906
0,0,2,46,0,1010165000000010009,4288,1010107000000001153,2,2,864752,0,0,2,30042,30044,659597,571390,105
0,0,2,27,6,1010165000000010010,769,1010107000000001444,2,1,4722.67,0,0,1,20019,20020,761406,485083,3712
1,0,0,0,\N,0,\N,\N,2,2,11040.2,0,0,2,30013,30018,1238292,1152120,427
1,0,0,0,\N,0,\N,\N,2,2,11040.2,0,0,2,30013,30018,1238292,1152120,427
1,0,0,0,\N,0,\N,\N,2,2,11040.2,0,0,2,30013,30018,1238292,1152120,427
0,0,1,19,3,1010165000000010007,0,1010107000000001153,2,1,66920.5,0,0,1,20037,20038,1420964,1128070,1391
0,0,1,45,3,1010165000000010004,1099,1010107000000001153,2,1,11499.2,0,0,1,20037,20038,1420964,1128070,1391
0,0,2,23,3,1010165000000010010,2298,1010107000000001102,2,1,138488,0,0,1,20042,20049,1405475,1371980,32
0,0,2,19,3,1010165000000010007,0,1010107000000001153,2,2,27432.2,0,0,2,30042,30044,918036,811978,2636
1,0,2,27,0,1010165000000010010,3988,1010107000000001153,2,2,97813.5,0,0,2,30042,30044,918036,811978,2636
0,0,2,16,4,1010165000000010009,1298,1010107000000001102,2,2,14251.1,0,0,2,30013,30019,924463,818861,935
0,0,2,34,3,1010165000000010009,899,1010107000000001102,2,2,529921,3,125898,2,30013,30019,924463,818861,935
0,0,1,12,6,1010165000000010009,2099,1010107000000001079,2,1,25030.8,0,0,1,20037,20041,535473,360665,5580
0,0,1,13,5,1010165000000010009,3498,1010107000000001102,1,1,443.9,0,0,1,20019,20020,417684,\N,0
0,0,0,0,\N,0,\N,\N,2,1,12947.7,0,0,1,20001,20002,1090787,1027543,20479
0,0,2,21,2,1010165000000010010,0,1010107000000001153,2,1,53259.6,0,0,1,20001,20002,1090787,1027543,20479
1,0,1,19,2,1010165000000010008,2278,1010107000000001288,2,1,73379,0,0,1,20001,20002,1090787,1027543,20479
1,0,1,19,2,1010165000000010008,2278,1010107000000001288,2,1,73379,0,0,1,20001,20002,1090787,1027543,20479
1,0,1,19,2,1010165000000010008,2278,1010107000000001288,2,1,73379,0,0,1,20001,20002,1090787,1027543,20479
1,0,1,19,2,1010165000000010008,2278,1010107000000001288,2,1,73379,0,0,1,20001,20002,1090787,1027543,20479
1,0,1,19,2,1010165000000010008,2278,1010107000000001288,2,1,73379,0,0,1,20001,20002,1090787,1027543,20479
1,0,1,19,2,1010165000000010008,2278,1010107000000001288,2,1,73379,0,0,1,20001,20002,1090787,1027543,20479
1,0,1,19,2,1010165000000010008,2278,1010107000000001288,2,1,73379,0,0,1,20001,20002,1090787,1027543,20479
1,0,1,19,2,1010165000000010008,2278,1010107000000001288,2,1,73379,0,0,1,20001,20002,1090787,1027543,20479
1,0,1,19,2,1010165000000010008,2278,1010107000000001288,2,1,73379,0,0,1,20001,20002,1090787,1027543,20479
1,0,1,22,5,1010165000000010004,0,1010107000000001079,2,1,2416.77,0,0,1,20001,20002,1090787,1027543,20479
0,0,1,28,5,1010165000000010010,9599,1010107000000001421,2,1,1787.65,0,0,1,20001,20003,1114406,964352,675
0,0,1,12,3,1010165000000010004,1599,1010107000000001444,2,2,13522.5,0,0,2,30020,30028,1320586,1205496,1780
0,0,2,16,4,1010165000000010007,1500,1010107000000001102,2,2,77030.6,0,0,2,30013,30015,124590,\N,0
0,0,0,0,2,0,2799,1010107000000001079,2,2,14251.7,0,0,2,30042,30044,503797,308109,150
0,0,2,33,2,1010165000000010007,0,1010107000000001102,2,1,3495.21,0,0,1,20019,20020,1084288,782297,2702
1,0,1,42,2,1010165000000010004,2099,1010107000000001288,2,1,521348,0,0,1,20042,20047,1633750,1314216,5690
0,0,0,0,\N,0,\N,\N,1,1,136.97,0,0,1,20059,20061,522703,297874,137
0,0,1,25,3,1010165000000010004,1999,1010107000000001288,2,1,22176.7,2,15882.5,1,20042,20044,330355,141508,118
1,0,2,36,5,1010165000000010007,0,1010107000000001153,2,2,461611,3,275986,2,30020,30022,911492,833143,990
1,0,2,36,5,1010165000000010007,0,1010107000000001153,2,2,461611,3,275986,2,30020,30022,911492,833143,990
1,0,2,36,5,1010165000000010007,0,1010107000000001153,2,2,461611,3,275986,2,30020,30022,911492,833143,990
1,0,0,47,5,1010165000000010009,0,1010107000000001153,2,2,175482,3,123656,2,30013,30019,911093,792207,511
1,0,0,47,5,1010165000000010009,0,1010107000000001153,2,2,175482,3,123656,2,30013,30019,911093,792207,511
1,0,0,47,5,1010165000000010009,0,1010107000000001153,2,2,175482,3,123656,2,30013,30019,911093,792207,511
0,0,1,20,2,1010165000000010010,0,1010107000000001102,2,1,163180,0,0,1,20059,20061,945483,741575,8869
0,0,1,32,2,1010165000000010008,1699,1010107000000001153,2,1,51110.6,0,0,1,20042,20048,1291543,1005500,416
0,0,1,16,1,1010165000000010004,1298,1010107000000001102,2,1,11834.2,0,0,1,20059,20061,487784,439724,604
0,0,2,29,4,1010165000000010008,3799,1010107000000001288,1,2,18137.4,0,0,2,30020,30028,295058,210853,648
0,0,0,0,\N,0,0,1010107000000001079,2,2,3903.46,0,0,2,30020,30022,812811,673185,1027
0,0,0,0,\N,0,\N,\N,2,3,173716,2,147990,2,30020,30022,812811,673185,1027
0,0,2,19,2,1010165000000010007,1199,1010107000000001288,2,2,145159,3,35662,2,30020,30022,812811,673185,1027
1,0,2,18,3,1010165000000010009,2998,1010107000000001102,2,1,76401.8,0,0,1,20028,20029,1015925,934741,2386
1,0,2,18,3,1010165000000010009,2998,1010107000000001102,2,1,76401.8,0,0,1,20028,20029,1015925,934741,2386
1,0,2,18,3,1010165000000010009,2998,1010107000000001102,2,1,76401.8,0,0,1,20028,20029,1015925,934741,2386
1,0,2,18,3,1010165000000010009,2998,1010107000000001102,2,1,76401.8,0,0,1,20028,20029,1015925,934741,2386
0,0,2,20,6,1010165000000010008,0,1010107000000001102,2,2,89182.4,1,27161.6,2,30020,30022,824262,712606,1579
0,0,2,21,6,1010165000000010010,1199,1010107000000001153,2,2,23157.7,1,3083.96,2,30020,30023,451404,325172,28
0,0,1,21,4,1010165000000010004,6388,1010107000000001421,2,1,99959.5,0,0,1,20059,20061,1063088,786185,4038
0,0,2,17,3,1010165000000010009,1399,1010107000000001079,2,2,8866.64,0,0,2,30020,30028,899105,802118,944
0,0,1,0,\N,0,0,1010107000000001224,2,2,56575.8,0,0,2,30020,30028,899105,802118,944
1,0,1,35,2,1010165000000010010,\N,\N,2,1,383189,0,0,1,20037,20040,975131,777345,494
0,0,1,25,5,1010165000000010009,1298,1010107000000001102,2,1,156557,0,0,1,20037,20040,975131,777345,494
0,0,1,24,2,1010165000000010004,0,1010107000000001288,2,1,162632,0,0,1,20037,20040,975131,777345,494
0,0,0,0,3,0,\N,\N,2,2,2604.58,0,0,2,30020,30028,1191160,1109658,501
1,0,2,29,1,1010165000000010008,10899,1010107000000001421,2,2,104995,0,0,2,30020,30028,493359,397992,1175
1,0,2,29,1,1010165000000010008,10899,1010107000000001421,2,2,104995,0,0,2,30020,30028,493359,397992,1175
1,0,2,29,1,1010165000000010008,10899,1010107000000001421,2,2,104995,0,0,2,30020,30028,493359,397992,1175
1,0,2,29,1,1010165000000010008,10899,1010107000000001421,2,2,104995,0,0,2,30020,30028,493359,397992,1175
1,0,2,29,1,1010165000000010008,10899,1010107000000001421,2,2,104995,0,0,2,30020,30028,493359,397992,1175
1,0,2,29,1,1010165000000010008,10899,1010107000000001421,2,2,104995,0,0,2,30020,30028,493359,397992,1175
0,0,2,23,1,1010165000000010004,2799,1010107000000001153,2,2,178180,0,0,2,30020,30028,493359,397992,1175
1,0,2,30,2,1010165000000010009,2799,1010107000000001102,2,2,360249,0,0,2,30020,30028,493359,397992,1175
1,0,2,30,2,1010165000000010009,2799,1010107000000001102,2,2,360249,0,0,2,30020,30028,493359,397992,1175
1,0,2,30,2,1010165000000010009,2799,1010107000000001102,2,2,360249,0,0,2,30020,30028,493359,397992,1175
1,0,2,30,2,1010165000000010009,2799,1010107000000001102,2,2,360249,0,0,2,30020,30028,493359,397992,1175
1,0,2,30,2,1010165000000010009,2799,1010107000000001102,2,2,360249,0,0,2,30020,30028,493359,397992,1175
1,0,2,30,1,1010165000000010007,2999,1010107000000001079,2,2,78741.3,0,0,2,30020,30028,493359,397992,1175
1,0,2,30,1,1010165000000010007,2999,1010107000000001079,2,2,78741.3,0,0,2,30020,30028,493359,397992,1175
1,0,2,30,1,1010165000000010007,2999,1010107000000001079,2,2,78741.3,0,0,2,30020,30028,493359,397992,1175
1,0,2,30,1,1010165000000010007,2999,1010107000000001079,2,2,78741.3,0,0,2,30020,30028,493359,397992,1175
1,0,2,30,1,1010165000000010007,2999,1010107000000001079,2,2,78741.3,0,0,2,30020,30028,493359,397992,1175
1,0,2,30,1,1010165000000010007,2999,1010107000000001079,2,2,78741.3,0,0,2,30020,30028,493359,397992,1175
1,0,2,30,1,1010165000000010007,2999,1010107000000001079,2,2,78741.3,0,0,2,30020,30028,493359,397992,1175
1,0,2,30,1,1010165000000010007,2999,1010107000000001079,2,2,78741.3,0,0,2,30020,30028,493359,397992,1175
1,0,2,30,1,1010165000000010007,2999,1010107000000001079,2,2,78741.3,0,0,2,30020,30028,493359,397992,1175
1,0,2,30,1,1010165000000010007,2999,1010107000000001079,2,2,78741.3,0,0,2,30020,30028,493359,397992,1175
1,0,2,30,1,1010165000000010007,2999,1010107000000001079,2,2,78741.3,0,0,2,30020,30028,493359,397992,1175
1,0,2,30,1,1010165000000010007,2999,1010107000000001079,2,2,78741.3,0,0,2,30020,30028,493359,397992,1175
1,0,2,30,1,1010165000000010007,2999,1010107000000001079,2,2,78741.3,0,0,2,30020,30028,493359,397992,1175
1,0,2,30,1,1010165000000010007,2999,1010107000000001079,2,2,78741.3,0,0,2,30020,30028,493359,397992,1175
1,0,2,30,1,1010165000000010007,2999,1010107000000001079,2,2,78741.3,0,0,2,30020,30028,493359,397992,1175
1,0,2,30,1,1010165000000010007,2999,1010107000000001079,2,2,78741.3,0,0,2,30020,30028,493359,397992,1175
0,0,2,34,4,1010165000000010007,3999,1010107000000001153,2,2,124512,0,0,2,30020,30027,853001,633942,564
1,0,1,26,6,1010165000000010008,1369,1010107000000001153,2,1,595697,3,99105.2,1,20028,20029,2582500,2573703,22
1,0,1,26,6,1010165000000010008,1369,1010107000000001153,2,1,595697,3,99105.2,1,20028,20029,2582500,2573703,22
1,0,1,26,6,1010165000000010008,1369,1010107000000001153,2,1,595697,3,99105.2,1,20028,20029,2582500,2573703,22
1,0,2,31,2,1010165000000010004,0,1010107000000001102,2,2,267404,0,0,2,30001,30003,311011,194942,378
1,0,2,31,2,1010165000000010004,0,1010107000000001102,2,2,267404,0,0,2,30001,30003,311011,194942,378
1,0,2,16,5,1010165000000010007,6799,1010107000000001421,2,2,185557,1,78954.7,2,30001,30003,311011,194942,378
0,0,2,18,6,1010165000000010004,0,1010107000000001224,2,2,95043.4,0,0,2,30001,30003,311011,194942,378
1,0,2,20,6,1010165000000010007,0,1010107000000001288,2,2,280300,0,0,2,30001,30003,311011,194942,378
0,0,0,0,\N,0,0,1010107000000001102,2,2,6642.76,0,0,2,30001,30003,311011,194942,378
1,0,2,48,0,1010165000000010004,3780,1010107000000001421,2,2,20723.9,0,0,2,30001,30003,311011,194942,378
1,0,2,27,4,1010165000000010008,0,1010107000000001079,2,2,8690.37,0,0,2,30001,30003,311011,194942,378
0,0,2,42,2,1010165000000010004,1898,1010107000000001288,2,2,141533,3,86490.6,2,30031,30035,456959,330822,728
0,0,2,42,1,1010165000000010004,0,1010107000000001153,2,2,48503.1,0,0,2,30031,30035,456959,330822,728
0,0,2,17,6,1010165000000010007,0,1010107000000001224,2,2,78309.5,0,0,2,30031,30035,456959,330822,728
0,0,1,22,6,1010165000000010004,3999,1010107000000001153,2,1,8077.75,0,0,1,20001,20002,879906,751338,9931
1,0,1,28,0,1010165000000010007,2699,1010107000000001288,2,1,143183,0,0,1,20059,20061,995429,644445,228
1,0,1,28,0,1010165000000010007,2699,1010107000000001288,2,1,143183,0,0,1,20059,20061,995429,644445,228
1,0,1,28,0,1010165000000010007,2699,1010107000000001288,2,1,143183,0,0,1,20059,20061,995429,644445,228
1,0,1,28,0,1010165000000010007,2699,1010107000000001288,2,1,143183,0,0,1,20059,20061,995429,644445,228
1,0,1,28,0,1010165000000010007,2699,1010107000000001288,2,1,143183,0,0,1,20059,20061,995429,644445,228
1,0,1,28,0,1010165000000010007,2699,1010107000000001288,2,1,143183,0,0,1,20059,20061,995429,644445,228
1,0,1,28,0,1010165000000010007,2699,1010107000000001288,2,1,143183,0,0,1,20059,20061,995429,644445,228
0,0,2,33,3,1010165000000010010,1498,1010107000000001102,2,2,8528.83,0,0,2,30013,30018,339469,168971,183
0,0,1,41,3,1010165000000010007,1699,1010107000000001153,1,1,520.49,0,0,1,20028,20029,1954866,1951016,4
0,0,1,39,3,1010165000000010008,0,1010107000000001153,1,1,223.9,0,0,1,20001,20003,459558,\N,0
0,0,2,28,4,1010165000000010007,2999,1010107000000001199,2,2,1312.6,0,0,2,30013,30016,434344,\N,0
0,0,1,43,5,1010165000000010010,2799,1010107000000001153,2,1,1941.87,0,0,1,20028,20085,1369021,\N,0
1,0,1,26,2,0,6188,1010107000000001127,2,2,350315,0,0,2,30013,30019,726769,609118,533
1,0,1,26,2,0,6188,1010107000000001127,2,2,350315,0,0,2,30013,30019,726769,609118,533
1,0,1,26,2,0,6188,1010107000000001127,2,2,350315,0,0,2,30013,30019,726769,609118,533
1,0,1,26,2,0,6188,1010107000000001127,2,2,350315,0,0,2,30013,30019,726769,609118,533
1,0,2,27,2,1010165000000010009,1299,1010107000000001288,2,2,854973,1,235578,2,30020,30022,444140,292594,57
0,0,2,26,3,1010165000000010008,0,1010107000000001102,2,1,3237.13,0,0,1,20059,20061,1207812,1035362,1173
0,0,1,13,3,1010165000000010008,\N,\N,2,1,1289.43,0,0,1,20059,20061,1207812,1035362,1173
1,0,1,22,3,1010165000000010007,0,1010107000000001153,2,1,97984,0,0,1,20005,20008,893582,646708,398
1,0,1,22,3,1010165000000010007,0,1010107000000001153,2,1,97984,0,0,1,20005,20008,893582,646708,398
1,0,1,22,3,1010165000000010007,0,1010107000000001153,2,1,97984,0,0,1,20005,20008,893582,646708,398
1,0,1,22,3,1010165000000010007,0,1010107000000001153,2,1,97984,0,0,1,20005,20008,893582,646708,398
1,0,1,22,3,1010165000000010007,0,1010107000000001153,2,1,97984,0,0,1,20005,20008,893582,646708,398
1,0,1,22,3,1010165000000010007,0,1010107000000001153,2,1,97984,0,0,1,20005,20008,893582,646708,398
1,0,1,22,3,1010165000000010007,0,1010107000000001153,2,1,97984,0,0,1,20005,20008,893582,646708,398
1,0,1,22,3,1010165000000010007,0,1010107000000001153,2,1,97984,0,0,1,20005,20008,893582,646708,398
1,0,1,22,3,1010165000000010007,0,1010107000000001153,2,1,97984,0,0,1,20005,20008,893582,646708,398
1,0,1,22,3,1010165000000010007,0,1010107000000001153,2,1,97984,0,0,1,20005,20008,893582,646708,398
1,0,1,22,3,1010165000000010007,0,1010107000000001153,2,1,97984,0,0,1,20005,20008,893582,646708,398
1,0,1,22,3,1010165000000010007,0,1010107000000001153,2,1,97984,0,0,1,20005,20008,893582,646708,398
1,0,1,22,3,1010165000000010007,0,1010107000000001153,2,1,97984,0,0,1,20005,20008,893582,646708,398
1,0,1,22,3,1010165000000010007,0,1010107000000001153,2,1,97984,0,0,1,20005,20008,893582,646708,398
0,0,1,17,1,1010165000000010008,0,1010107000000001102,2,1,197655,3,188752,1,20042,20044,788187,609620,4578
0,0,2,28,6,1010165000000010004,0,1010107000000001079,1,1,233.74,3,79.58,1,20028,20084,231636,\N,0
1,0,1,33,3,1010165000000010007,2898,1010107000000001102,2,1,85197.5,0,0,1,20059,20061,682094,496092,1473
1,0,1,33,3,1010165000000010007,2898,1010107000000001102,2,1,85197.5,0,0,1,20059,20061,682094,496092,1473
1,0,1,33,3,1010165000000010007,2898,1010107000000001102,2,1,85197.5,0,0,1,20059,20061,682094,496092,1473
1,0,1,33,3,1010165000000010007,2898,1010107000000001102,2,1,85197.5,0,0,1,20059,20061,682094,496092,1473
0,0,0,0,\N,0,\N,\N,2,2,28701,0,0,2,30020,30028,762790,\N,0
1,0,0,0,3,0,\N,\N,2,1,230457,0,0,1,20042,20048,534574,317496,231
1,0,0,0,3,0,\N,\N,2,1,230457,0,0,1,20042,20048,534574,317496,231
1,0,2,25,5,1010165000000010002,10099,1010107000000001421,2,2,502760,0,0,2,30020,30022,615434,525953,3606
1,0,2,25,5,1010165000000010002,10099,1010107000000001421,2,2,502760,0,0,2,30020,30022,615434,525953,3606
0,0,2,20,1,1010165000000010004,0,1010107000000001153,2,2,77830.3,0,0,2,30020,30022,615434,525953,3606
0,0,0,0,\N,0,\N,\N,1,1,414.98,0,0,1,20019,20026,172837,172837,1
0,0,1,17,3,1010165000000010007,0,1010107000000001102,2,1,48230.4,0,0,1,20019,20020,1540920,1303310,10389
0,0,1,19,5,1010165000000010007,0,1010107000000001153,2,1,361236,0,0,1,20019,20020,1540920,1303310,10389
0,0,1,22,2,1010165000000010004,2899,1010107000000001153,1,1,2640.33,0,0,1,20019,20026,477005,\N,0
0,0,1,28,6,1010165000000010007,\N,\N,2,1,42660.2,0,0,1,20019,20026,477005,\N,0
0,0,1,22,2,1010165000000010004,2999,1010107000000001199,2,1,1172.78,0,0,1,20019,20026,477005,\N,0
0,0,1,43,4,1010165000000010008,2299,1010107000000001079,1,1,447.43,0,0,1,20019,20026,477005,\N,0
0,0,1,35,2,1010165000000010007,0,1010107000000001288,2,1,16825.8,0,0,1,20019,20027,687549,\N,0
0,0,1,42,3,1010165000000010004,1598,1010107000000001102,2,1,282988,0,0,1,20001,20003,702504,469150,2924
0,0,1,29,2,1010165000000010004,3498,1010107000000001102,2,1,33507.2,2,5374.22,1,20001,20002,583061,459709,11
0,0,1,29,3,1010165000000010004,0,1010107000000001288,2,1,1447.45,0,0,1,20019,20020,266153,\N,0
0,0,1,19,5,1010165000000010004,6799,1010107000000001421,2,1,20864.4,2,3208.04,1,20019,20020,266153,\N,0
0,0,2,12,4,1010165000000010009,1500,1010107000000001079,1,1,511.59,0,0,1,20019,20020,266153,\N,0
0,0,0,35,4,1010165000000010008,3198,1010107000000001102,2,2,227565,1,50909.8,2,30013,30017,1290156,1170953,960
1,0,1,26,6,1010165000000010007,3799,1010107000000001288,2,1,130518,0,0,1,20042,20044,651211,380424,2385
0,0,1,19,1,1010165000000010010,1799,1010107000000001153,1,1,375.4,0,0,1,20028,20084,1274555,1183760,325
0,0,2,15,4,1010165000000010004,0,1010107000000001102,2,1,21258.8,0,0,1,20028,20084,1274555,1183760,325
0,0,1,25,0,1010165000000010008,1499,1010107000000001288,2,1,21454.2,0,0,1,20028,20084,1274555,1183760,325
0,0,2,23,3,1010165000000010007,2998,1010107000000001102,2,1,80805.6,0,0,1,20010,20012,1039046,793313,3626
0,0,0,0,3,0,2499,1010107000000001079,2,1,37044.4,0,0,1,20001,20003,941958,823033,883
0,0,1,34,5,1010165000000010008,1299,1010107000000001288,1,1,520.32,0,0,1,20019,20026,503270,\N,0
0,0,1,17,5,1010165000000010008,1500,1010107000000001102,2,1,577.66,0,0,1,20019,20026,503270,\N,0
0,0,2,23,3,1010165000000010010,0,1010107000000001153,2,2,302033,1,48044.2,2,30036,30037,820789,708561,1208
1,0,1,17,5,1010165000000010008,1500,1010107000000001079,2,1,14003.9,0,0,1,20019,20027,898790,608988,2572
1,0,1,17,5,1010165000000010008,1500,1010107000000001079,2,1,14003.9,0,0,1,20019,20027,898790,608988,2572
1,0,1,17,5,1010165000000010008,1500,1010107000000001079,2,1,14003.9,0,0,1,20019,20027,898790,608988,2572
1,0,1,17,5,1010165000000010008,1500,1010107000000001079,2,1,14003.9,0,0,1,20019,20027,898790,608988,2572
1,0,1,17,5,1010165000000010008,1500,1010107000000001079,2,1,14003.9,0,0,1,20019,20027,898790,608988,2572
1,0,1,17,5,1010165000000010008,1500,1010107000000001079,2,1,14003.9,0,0,1,20019,20027,898790,608988,2572
0,0,1,23,6,1010165000000010004,3988,1010107000000001153,2,1,65866.8,0,0,1,20059,20061,984871,847330,1181
0,0,1,19,4,1010165000000010007,0,1010107000000001444,2,1,15295.7,0,0,1,20001,20002,968704,793748,310
0,0,1,26,6,1010165000000010009,4360,1010107000000001421,2,1,27470.2,0,0,1,20042,20049,1386094,1158621,6244
0,0,1,20,4,1010165000000010008,999,1010107000000001224,2,1,28343.6,0,0,1,20059,20061,564444,262285,152
0,0,2,15,4,1010165000000010009,0,1010107000000001224,2,2,5690.31,0,0,2,30020,30022,565005,\N,0
0,0,2,46,2,1010165000000010007,3999,1010107000000001153,1,1,490.41,0,0,1,20019,20020,240295,\N,0
0,0,1,26,4,1010165000000010010,2598,1010107000000001102,2,1,884581,0,0,1,20042,20047,882827,608136,1144
0,0,1,33,2,1010165000000010004,1500,1010107000000001079,2,1,86324.9,0,0,1,20014,20017,1436312,1135492,3489
0,0,0,0,\N,0,\N,\N,2,1,3476.38,0,0,1,20001,20002,1185851,903653,481
0,-1,0,0,3,0,\N,\N,2,2,1456.77,0,0,2,30042,30044,940617,792024,953
1,0,1,37,1,1010165000000010004,0,1010107000000001224,2,1,131081,0,0,1,20014,20018,716078,620932,1503
1,0,1,37,1,1010165000000010004,0,1010107000000001224,2,1,131081,0,0,1,20014,20018,716078,620932,1503
1,0,1,37,1,1010165000000010004,0,1010107000000001224,2,1,131081,0,0,1,20014,20018,716078,620932,1503
1,0,1,37,1,1010165000000010004,0,1010107000000001224,2,1,131081,0,0,1,20014,20018,716078,620932,1503
0,0,2,31,3,1010165000000010008,1300,1010107000000001102,2,2,44128.1,1,7713.84,2,30020,30023,449588,360045,1190
0,0,2,32,3,1010165000000010004,0,1010107000000001224,2,2,1147.53,0,0,2,30020,30023,449588,360045,1190
0,0,1,23,2,1010165000000010010,0,1010107000000001288,2,1,233599,0,0,1,20019,20025,1064122,955921,1789
0,0,2,17,6,1010165000000010008,2799,1010107000000001079,1,2,111.85,3,92.31,2,30013,30015,415586,347290,823
0,0,0,0,\N,0,\N,\N,2,2,11276.6,0,0,2,30013,30015,415586,347290,823
1,0,2,32,2,1010165000000010008,1399,1010107000000001288,2,2,203875,0,0,2,30013,30015,415586,347290,823
1,0,2,32,2,1010165000000010008,1399,1010107000000001288,2,2,203875,0,0,2,30013,30015,415586,347290,823
1,0,2,32,2,1010165000000010008,1399,1010107000000001288,2,2,203875,0,0,2,30013,30015,415586,347290,823
1,0,2,32,2,1010165000000010008,1399,1010107000000001288,2,2,203875,0,0,2,30013,30015,415586,347290,823
